Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/19/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nepal,NPL,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,,,6242,17051,14902,,19517,23643,,,,,,,,,,,,,,,,,,,,,,28462,18463,20856,20546,15708,,21602,21588,18469,15053,,,,,,,,,,,42255,,,
Nepal,NPL,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,,,,,,,,,,,13.68692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.23683,40.32528,40.4977,41.23482,42.04085,43.67002,44.9497,45.72097,46.44298,47.03829,46.66109,48.96717,49.64337,50.3466,50.51475,50.6588,50.78954,50.77086,51.48002,,51.43375,,,
Nepal,NPL,"Secondary education, duration (years)",SE.SEC.DURS,,,,,,,,,,,5,5,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,
Nepal,NPL,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,0.271129996,,,,,,,,,,1.109760046,,,,,,,,,,,,,,,,,,,,6.694359779,,,,,,,,,,9.340929985,,,,,,,,,,,
Nepal,NPL,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,,3.859899998,,,,,,,,,,8.115530014,,,,,,,,,,,,,,,,,,,,33.85454941,,,,,,,,,,37.63726044,,,,,,,,,,,
Nepal,NPL,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.01152992,,,,,,,30.91925049,34.46440887,36.47418976,40.11022186,40.84486008,,,,,57.66567993,,66.28460693,67.2710495,74.7891922,81.41700745,86.61286163,90.7784729,94.62602997,98.53314209,,101.6138535,100.5780334,97.3199234,100.8189697
Nepal,NPL,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,,,,,,,,,,,,,,,,,,186978,188690,,,,144291,,,,,,,,,,,405154,326292,,,254420,250291,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,,,,,,,,,,,,,,,,,,,,,,,,82.34021,82.70842,,,,88.13945,,,,,,,,,,,74.36852,79.79181,,,85.46931,85.96715,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,17988,,20467,20084,17526,18874,20775,23395,24652,26384,27805,29134,32259,38131,46484,51266,53405,55207,57204,63945,71213,74495,77948,79590,81544,82645,89378,91464,,91878,99382,97879,96659,110173,112360,101483,,112827,116846,143574,153536,167216,173714,196388,183922,185562,197797,202116,,201075,201296,201296,153457
Nepal,NPL,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1774,,,27.35922,26.59417,,,,,,,22.89054,24.84603,23.99771,21.59812,21.68454,21.68455,23.10073,20.56645,19.40949,16.75343,14.53562,14.06834,11.97402,11.86727,11.05475,10.21534,9.97803,8.78673,7.63917,,7.59541,,,
Nepal,NPL,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.65621185,,,,,,,,56.64868164,,,63.75011063,70.04016876,57.29597092,,,59.82392883,,,,,54.60805893,58.82788849,68.44181061,75.39182281,73.68721008,,,,,,
Nepal,NPL,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.73860168,,,,,,,,62.51184082,,,67.40519714,64.95835114,67.03360748,,,63.73691177,,,,,55.91333008,61.88911819,71.73821259,78.29740906,73.40714264,,,,,,
Nepal,NPL,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.69988,,,,,,,,,,,35.92179,38.27272,,,23.21986,23.21985,,,,,,,33.48055,31.23616,,31.19629,30.57316,30.64567,31.66518,,31.1994,,,
Nepal,NPL,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,82.34021,82.70842,,,,88.13945,,,,,,,,,,,74.36852,79.79181,,,85.46931,85.96715,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.15147,,,,,134.77542,,153.86288,146.48897,116.35662,123.47259,117.54196,119.01105,115.05835,153.53051,146.65633,129.225,151.72046,159.91029,172.85281,161.9988,161.90356,157.065,157.06511,149.72673,152.22758,,145.69882,,,
Nepal,NPL,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,25.55388069,,,,,,,,,,,71.17301178,73.51918793,78.69425201,82.06717682,82.69571686,82.64868164,84.37722015,88.56719971,103.2414474,111.0497665,112.0672073,114.9895096,114.1728363,114.9372406,114.8270721,118.9354477,116.6873322,,115.714592,119.4047928,112.24543,117.2516327,114.8427429,115.7796783,114.5092697,127.2197418,127.2952728,125.2733078,137.6799164,144.451889,149.9567566,148.1898499,145.3626251,143.2478943,144.1776733,140.0951996,138.1687775,,142.1434631,126.9347687,125.3791199,127.3567505
Nepal,NPL,"Primary education, duration (years)",SE.PRM.DURS,,,,,,,,,,,5,5,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
Nepal,NPL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.48983002,,,51.99401093,57.11106873,,,,,,,64.00843811,66.74875641,66.50650024,71.56506348,72.62728119,72.82317352,76.15547943,77.01020813,,77.77893829,,,,104.3140564,105.5447617,109.1984634,111.8308105,116.8021927,115.747261,,120.4473419,,103.6313095,105.5344391
Nepal,NPL,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.54872894,83.69692993,84.65531158,86.7006073,86.87419891,87.51004791,88.44667053,88.67411041,,83.3870697,82.38790131,82.38790131,
Nepal,NPL,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,0.801880002,0.946619987,,,,,,,,,,,,,6.352399826,,9.067910194,10.28713036,10.81478977,11.17675972,15.89791965,16.32250977,34.39245987,,40.32989883,59.42707825,67.31272125,75.04423523,82.25297546,86.67433167,87.26450348,87.06998444,86.63371277,82.47099304,82.08042145,,,96.74806976,97.61989594,88.07983398
Nepal,NPL,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.259350002,,,,,,0.259990007,0.309379995,0.323139995,,,,,,,,,0.3741,,0.246189997,0.298599988,0.352450013,0.53915,0.519299984,,0.615260005,0.616909981,0.641830027,0.663869977,,0.807879984,,0.940789998,0.976989985,1.008999944,1.067080021,1.054620028,1.079200864,1.097994566,1.102464676
Nepal,NPL,"Compulsory education, duration (years)",SE.COM.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,
Nepal,NPL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,30.03845024,,,,,,,,,,49.60372162,,,,,,,,,,70.05361938,,,,,81.91999817,,,,,84.75714874,,,,,,,92.39380646,94.98000336,,94.18000031,
Nepal,NPL,Regulatory Quality: Standard Error,RQ.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358660489,,0.392262578,,0.367690444,,0.284902185,0.228452206,0.216141924,0.173237219,0.21059604,0.212105259,0.189956024,0.169434533,0.163742676,0.163357496,0.173104942,0.174457654,0.191903725,0.184773728,0.193658829,0.189520016,0.193298653,0.194518805,0.211626053,0.203672603,
Nepal,NPL,Regulatory Quality: Number of Sources,RQ.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,2,,3,3,5,7,7,7,7,9,9,9,10,10,10,10,10,10,10,10,9,9,
Nepal,NPL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.61701965,,44.14893723,,31.74603081,,19.04761887,10.55276394,5.339805603,6.310679436,11.594203,9.178744316,10.57692337,13.27014256,12.32227516,16.587677,17.53554535,21.80094719,30,22.8571434,26.66666603,36.66666794,39.15094376,43.39622498,52.35848999,49.52830124,
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.071113177,,-0.730146408,,-1.163825631,,-1.717462897,-1.891852379,-2.149138451,-2.098404884,-1.894450188,-1.88537848,-1.834287405,-1.620081186,-1.583971143,-1.416443586,-1.381232262,-1.129146099,-0.72459954,-0.998334587,-0.84681201,-0.610694349,-0.561728776,-0.453802615,-0.195006311,-0.24300608,
Nepal,NPL,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.730737456,,,,,,,,,,,,
Nepal,NPL,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.24554127,,,,,,,,,,,,
Nepal,NPL,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.51358425,,,,,,,,,,,,
Nepal,NPL,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5121162,,,,,,,,,,,,
Nepal,NPL,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.579265742,10.61981036,12.07531765,12.6094307,13.31504617,13.93900061,14.79069601,15.03239055,16.4670877,17.3152075,17.16478991,17.14177568,17.38533169,17.96958749,17.99838976,18.59784187,19.26344694,19.15417102,20.27360953,22.60329595,24.31265517,25.74332619,25.78346634,27.48664665,28.57624245,29.92489433,30.70223618,30.51293182,30.99503236,32.13862875,33.35097763,33.15668162,
Nepal,NPL,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,7.619,7.619000007,7.619000007,9.2887,10.125,7.619000007,7.619,7.619,9.288666676,10.12500001,10.12500001,10.12500001,10.12500403,10.2551,10.516,10.516,11.97283333,12.5,12.3005,12,12,12,12.93633333,13.7955,15.2603,17.7815,19.54691667,21.5957,22.055,25.32291667,28.50841667,31.57,44.9,48,49,49.8,55.05,57.03,61.95,67.95,69.07,73.5,75.93,77.7558,73.7907,72.49609667,72.3247,70.4875,65.0163,76.8785,74.536,72.27365349,81.01972148,87.95581552,98.21235741,99.48927579,106.351851,106.2125012,104.3730022,112.879834,116.3110393,117.8759359,120.8402738
Nepal,NPL,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,,,,,,,,,,,,,,,,,26379996.38,29356000,24607999.67,29875000,35600000,46370000,39739977.84,39830002.54,42239864.22,49600000,114047849,124610885.5,136728982.1,108430637.6,99111761.73,115983528.7,96013363.03,152000000,238438775.5,314487550.2,329000000,410390338.4,442560936.2,474700000,629900000,892448979.6,898011326.2,971413065,1150402422,1347713939,1744162091,1829998227,2811856411,3245211600,3792100462,4259625536,5218138155,5658529764,6429947480,7136010332,7317096921,8019783421,8284431123,8812779786,8444781042,9088810138,9250862951
Nepal,NPL,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,,,,,,,15.26545993,17.36920323,17.35020372,16.39651251,17.1859335,16.82053704,16.31699152,14.42753018,15.76252187,18.62197615,15.51956609,16.81243844,14.8582152,13.22162649,10.29821345,11.67926482,15.05042042,16.59004192,13.95080848,20.98174559,20.34997772,19.080674,20.10377858,20.42254856,21.6516975,18.479012,25.16462069,25.16132113,27.66262307,30.60077957,29.28238001,30.74492651,36.303208,36.81056093,37.46412535,29.37392196,34.3154607,36.83417762,39.01728529,39.52971016,34.85070025,41.46299331,42.32613885,41.75560937,32.43270457,30.74651113,30.37001036
Nepal,NPL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,890,920,950,1030,1060,1110,1160,1190,1240,1320,1390,1390,1450,1540,1630,1730,1830,1970,2060,2170,2280,2490,2670,2930,2970,2960,3530,3830,4130,4020,4280,4750
Nepal,NPL,GNI per capita (current LCU),NY.GNP.PCAP.CN,380.9030658,391.0220543,413.7846575,428.0924743,456.5193793,498.7113271,602.3435339,547.5615076,599.227562,652.8026613,701.3678994,699.6549006,794.4242742,747.5275989,939.9469086,1189.971707,1226.752998,1192.658863,1331.171044,1464.344022,1506.444458,1717.492607,1905.41157,2027.577819,2334.372396,2656.062052,3106.652779,3483.733423,4104.209929,4671.509919,5290.301445,6169.587377,7405.391512,8278.131761,9170.143765,9838.21934,10943.76445,12084.26564,12709.8718,14200.76919,15508.02744,17760.00717,18112.85236,19139.3825,20576.28519,22486.03867,24851.643,27523.714,30638.30709,37000.89477,44249.69296,57461.60921,64786.88678,71667.72152,82487.37309,89020.3568,94834.03757,110282.5466,122026.1413,135224.0176,134066.144,145691.2725,162454.3571
Nepal,NPL,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08029E+12,1.07605E+12,1.11846E+12,1.16883E+12,1.2165E+12,1.26318E+12,1.30951E+12,1.38863E+12,1.45456E+12,1.51881E+12,1.56677E+12,1.64341E+12,1.7007E+12,1.81701E+12,1.88793E+12,1.8938E+12,2.05928E+12,2.20834E+12,2.36476E+12,2.31112E+12,2.40819E+12,2.54483E+12
Nepal,NPL,GNI (current LCU),NY.GNP.MKTP.CN,3872999900,4052999900,4374000100,4616000000,5023000100,5601999900,6909000200,6415000100,7173000200,7984999900,8768000000,8938000400,10369000400,9969000400,12807999500,16570999800,17457600500,17353699300,19819499500,22314500100,23501199400,27427999700,31147999200,33942999000,40014901200,46588845000,55723801000,63843609400,76833867500,89436417100,1.03777E+11,1.24199E+11,1.53307E+11,1.76054E+11,1.99861E+11,2.19447E+11,2.49342E+11,2.80952E+11,3.01266E+11,3.42851E+11,3.80869E+11,4.4322E+11,4.58838E+11,4.91555E+11,5.35065E+11,5.91048E+11,6.5904E+11,7.35259E+11,8.23605E+11,1.00002E+12,1.20189E+12,1.56677E+12,1.77067E+12,1.96237E+12,2.26528E+12,2.45788E+12,2.64219E+12,3.10814E+12,3.47856E+12,3.89885E+12,3.93466E+12,4.37584E+12,4.96259E+12
Nepal,NPL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,,,,,,,,,,,,,,,,10.02956925,11.72818335,13.49537037,13.37928235,11.63628084,11.09588545,10.89098005,9.932877822,8.548577014,9.865448055,14.08577598,11.62371689,12.09543718,11.35744935,10.29118731,6.991686006,8.559918741,10.9287009,12.24724218,9.959352041,15.65529768,14.38246926,13.9608503,13.77387027,13.61347928,15.17228476,11.66462728,9.489666248,8.561179812,11.74924279,11.55565976,8.98307832,9.817208499,9.831096072,9.433665671,11.45140099,7.125808479,9.120621246,8.178954196,9.364704495,7.625256694,3.64284475,12.98474282,14.79160014,15.30340729,5.719357472,6.372847144,5.77216515
Nepal,NPL,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nepal,NPL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.03059911,-0.071561642,-0.108267055,5.38135373,-3.227261562,4.826629377,-3.633058942,-1.467745771,2.230458804,0.365411325,-3.311370476,0.926623543,-2.594050104,4.067921798,-0.723684036,2.159571478,0.753555641,2.033172094,0.019048819,-4.585257074,5.836236544,1.383890347,-5.258215728,7.115664441,3.730635055,2.255047356,-0.464559963,5.427090994,2.017282818,2.120294862,3.650932401,1.233194864,1.08981596,5.597378874,1.098920326,3.11669231,2.945563397,1.043659217,2.51043274,4.399652801,3.134541935,-1.366341194,2.525547293,3.39014333,2.37236984,2.453080461,2.657916639,5.441961369,3.970721481,4.296893272,3.024179551,4.423907167,3.332856103,5.700533238,3.417884305,-0.471182005,7.731269075,6.401863287,5.451916541,-4.086568589,2.442379732,3.840994768
Nepal,NPL,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.908265972,1.910320031,1.895111645,7.532448553,-1.203189018,7.040643145,-1.5714975,0.675483463,4.463421603,2.575992127,-1.195383302,3.117800364,-0.476536268,6.333590372,1.456470709,4.398536178,3.016973442,4.405741389,2.368877795,-2.319394205,8.341974135,3.779374654,-2.977405857,9.681130016,6.144905237,4.565650546,1.695618266,7.696808711,4.329647933,4.635036347,6.368150397,4.106406617,3.849850026,8.216002693,3.468451893,5.328284175,5.048612545,3.016389475,4.41257328,6.199999982,4.799892143,0.120143177,3.945037761,4.682603252,3.479181048,3.364614781,3.41156028,6.104639144,4.533078725,4.816414647,3.421808701,4.670141923,3.525153174,6.011482841,3.976053274,0.433113718,8.977279354,7.622376108,6.657055428,-2.369620627,4.838149613,5.613193165
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,508334414,531959561.2,574091100.7,496947904.4,496098775.3,735267081.7,906811943.8,841974025.5,772231413.9,788641964.6,865975307.8,882765470.7,1024098398,972101725,1217953547,1575789254,1452788944,1382400000,1604162497,1851250008,1945916583,2275583317,2395423680,2447174804,2581207388,2619913956,2850782093,2957255380,3487009748,3525225833,3627560282,3921476085,3401211581,3660041667,4066775510,4401104418,4521580381,4918691917,4856255044,5033642384,5494252208,6007055042,6050875807,6330473097,7273938315,8130258415,9043715356,10325618017,12545438605,12854985464,16002656434,21573872274,21703100747,22162205046,22731612827,24360801338,24524109485,28971588881,33111525183,34186180695,33433659223,36924841430,40828247302
Nepal,NPL,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,,,,,,3686901850,3942895601,3883722615,3906405526,4059551020,4223263097,4122528103,4230166682,4221290647,4445443550,4470944332,4629020955,4703409750,4874588640,4998288738,4892481515,5274147525,5499709365,5337265416,5867427406,6201332721,6492971128,6597932930,7058223199,7424283648,7756010413,8254662938,8631622781,8902299247,9589128453,9843291119,10391064227,10896007338,11256117433,11751902814,12467306046,13065705133,13086689751,13579923058,14178964345,14637560393,15183350052,15601019778,16505159696,17149614979,17879873328,18561743157,19480718679,20079558870,21232608962,21978329595,21978884471,23866732938,25626480858,27262958935,26602296629,27795926862,29257423789
Nepal,NPL,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,,,,,,,,,,,,,,,,0,100,100,-100,100,0,0,-100,100,0,0,0,0,0,0,0,0,-1.52588E-05,0,0,0,-100,0,0,0,0,-200000,-392700,-219000,-56800.00002,445300,-122000,-705900,121600,276400,333600,-244189.1283,16515391631,34666328418,91827641556,62635908893,30207355600,1.4394E+11,2.78546E+11,2.93831E+11,1.00615E+11,1.75178E+11,2.08857E+11
Nepal,NPL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.68799999,5.897091004,3.569925064,1.194719681,12.88519396,15.21881351,-5.667665035,11.0658262,6.563831079,7.048330837,3.172176141,12.50268334,-3.397305595,20.82566953,27.52274698,0.54404234,-3.564821564,9.371206914,9.978363426,7.609546552,7.937356408,9.347409674,12.2886911,6.377949973,11.42183276,14.39257008,12.69680187,11.8153102,11.25837291,10.71588515,12.54463821,18.48909463,10.77490927,4.815986201,6.30086155,7.823035561,7.279092978,4.107850676,8.887047426,4.472433719,11.0171483,3.934857898,3.070304967,4.166427151,6.119390408,7.360039279,7.603288941,5.619854524,15.90833021,15.14693245,26.39730666,7.741150029,7.082650999,8.035366199,4.409045432,7.150334788,8.261412551,4.355858465,4.691155935,3.21740233,6.762712164,7.327365924
Nepal,NPL,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,,,,,,,,,,,,,,,,,195554682.4,203493281.3,233299109.7,242091360.8,259777547.9,313435197.4,327201917.6,294450504.9,362405955.6,436444197.5,391987494.5,438182707,506998437.8,469876086,374658550.1,447275615.7,514619574.9,615115042.6,578473819.5,899337957.2,950750025.4,948777652,927514519.1,927128009.8,1060540237,985823799.9,1386421334,1492040001,1859108481,2312847347,2481318231,2991967889,4379777088,4653232934,5636053535,5805798727,6844608374,7495125579,8332330562,8682034125,7236008283,10740455491,12433338465,12441329604,9127145106,,
Nepal,NPL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.5434751,551.6094689,560.3515706,568.9306506,581.8318874,590.8034412,603.6142694,626.6619506,656.7104036,694.7108386,735.1587674,766.4173005,779.6599504,834.7566395,838.0803717,814.1672522,940.6895279,994.2231456,1061.340955,984.7873566,,
Nepal,NPL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,,,,,,,,,,,,861848257.2,998972070.4,946510290.9,1184324297,1529414013,1410442803,1331440121,1540960613,1769961176,1855768034,2176788548,2297442224,2340065250,2506771182,2506123666,2730213376,2836915638,3406829643,3467515707,3567721045,3858372328,3342976326,3587930880,3991548483,4295829387,4449417864,4828595543,4749399021,4890447075,5330489140,5802848739,5822964550,6135403170,6977682767,7816444845,8715862319,9951212028,12097176069,12433688628,15346566133,20603536094,20769678537,21197167279,21949199175,23139671438,23045628601,27445877869,31172826955,32134548983,31628930108,,
Nepal,NPL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,,,,,,,,,,,0,0,0,0.048443317,0,0,0.518257272,0.533918963,0.770683853,0.696072652,0.180965929,0.091071871,0.323174024,0.100270716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001649408,0.001406937,0.001183835,0.001077908,0.002256032,0.002195408,0.003581372,0.00302821,0.00566313,0.002821872,0.003601968,0.00351537,0.002641872,0.002277046,0.001968975,0.92009306,1.015851002,0.693784246,0.418670578,0.437263379,0.507057368,,
Nepal,NPL,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90952.51883,84841.15103,71538.03797,68142.98913,163587.5457,178987.8023,326343.2081,315874.2427,717386.6477,367063.7908,580816.3638,763755.0245,577376.3516,508029.6074,454145.7142,368598.4037,414583.9598,599031.6863,752432.8774,347126.1564,293518.8569,,
Nepal,NPL,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,,,,,,,,,,,19239962.6,20917214.43,25126734.6,25591434.14,33039232.76,46375240.81,47662277.31,49660877.82,61712403.4,75249311.38,89033130.3,104741816.6,108163098.4,112423173.5,112756479.2,113950287.4,120560966.9,119395544.3,76909531.79,64323738.86,72516814.62,75697992.45,71442382,79860787.24,87247434.82,110738885.8,79962517.28,97796374.04,113656022.8,155195308.8,183672115.4,227270501.7,219871854,186307898.1,273270656.7,336200940,396051002,479527249.8,569776036.1,573755334,777826217.9,1121865855,1084559370,1113231516,1115427907,1337997925,1545827299,1614507736,2015835525,2254212779,2251936569,,
Nepal,NPL,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,,,,,,,,,,,601685.8031,562451.8384,813775.1355,1388132.489,1559715.199,1432958.702,1240932.738,1611279.346,1725649.237,2980790.518,3508744.255,3290111.66,3477972.665,4126969.835,6227967.032,6330119.938,6850159.425,8902991.582,10730411.05,10467198.32,11429507.53,15178289.25,16597300.12,19878303.62,25667629.89,29068876.57,31426147.63,36280121.24,39850305.16,55597630.2,60462371.39,67576625.92,56318472.78,63949827.66,61980505.99,74205939.47,64498994.23,69837477.09,80467424.17,107220935.2,133219392.6,154894531.2,187608282.6,197249647.3,240410478.6,225265620.4,334812183.2,412710533.8,471334385.2,563891699.4,618864517.3,,
